Date,County,State,HISP,POP,Total Pop,Proportion Hisp
7/1/2011,Washington,Texas,Hispanic,4714,33955,0.138830805
7/1/2011,Washington,Texas,Non-Hispanic,29241,33955,0.861169195
7/1/2012,Goliad,Texas,Hispanic,2605,7332,0.355291871
7/1/2012,Goliad,Texas,Non-Hispanic,4727,7332,0.644708129
7/1/2016,Dawson,Texas,Hispanic,7451,12998,0.573242037
7/1/2016,Dawson,Texas,Non-Hispanic,5547,12998,0.426757963
7/1/2011,Wise,Texas,Hispanic,10508,59949,0.175282323
7/1/2011,Wise,Texas,Non-Hispanic,49441,59949,0.824717677
7/1/2010,Guadalupe,Texas,Hispanic,47398,132596,0.357461764
7/1/2010,Guadalupe,Texas,Non-Hispanic,85198,132596,0.642538236
7/1/2017,El Paso,Texas,Hispanic,694557,840545,0.826317449
7/1/2017,El Paso,Texas,Non-Hispanic,145988,840545,0.173682551
7/1/2018,Brewster,Texas,Hispanic,4173,9267,0.450307543
7/1/2018,Brewster,Texas,Non-Hispanic,5094,9267,0.549692457
7/1/2014,Orange,Texas,Hispanic,5645,83249,0.067808622
7/1/2014,Orange,Texas,Non-Hispanic,77604,83249,0.932191378
7/1/2012,Donley,Texas,Hispanic,341,3644,0.093578485
7/1/2012,Donley,Texas,Non-Hispanic,3303,3644,0.906421515
7/1/2016,Aransas,Texas,Hispanic,6889,25191,0.273470684
7/1/2016,Aransas,Texas,Non-Hispanic,18302,25191,0.726529316
7/1/2010,Wharton,Texas,Hispanic,15489,41281,0.375208934
7/1/2010,Wharton,Texas,Non-Hispanic,25792,41281,0.624791066
7/1/2013,Lipscomb,Texas,Hispanic,1118,3490,0.320343840
7/1/2013,Lipscomb,Texas,Non-Hispanic,2372,3490,0.679656160
7/1/2017,Jim Wells,Texas,Hispanic,32910,40930,0.804055705
7/1/2017,Jim Wells,Texas,Non-Hispanic,8020,40930,0.195944295
7/1/2017,Ellis,Texas,Hispanic,45717,173636,0.263292174
7/1/2017,Ellis,Texas,Non-Hispanic,127919,173636,0.736707826
7/1/2013,Cooke,Texas,Hispanic,6443,38463,0.167511635
7/1/2013,Cooke,Texas,Non-Hispanic,32020,38463,0.832488365
7/1/2011,Delta,Texas,Hispanic,324,5146,0.062961524
7/1/2011,Delta,Texas,Non-Hispanic,4822,5146,0.937038476
7/1/2012,Oldham,Texas,Hispanic,274,2046,0.133919844
7/1/2012,Oldham,Texas,Non-Hispanic,1772,2046,0.866080156
7/1/2011,Stephens,Texas,Hispanic,2034,9531,0.213408876
7/1/2011,Stephens,Texas,Non-Hispanic,7497,9531,0.786591124
7/1/2018,Freestone,Texas,Hispanic,3138,19808,0.158420840
7/1/2018,Freestone,Texas,Non-Hispanic,16670,19808,0.841579160
7/1/2013,Lampasas,Texas,Hispanic,3744,20149,0.185815673
7/1/2013,Lampasas,Texas,Non-Hispanic,16405,20149,0.814184327
7/1/2010,Wichita,Texas,Hispanic,22052,131800,0.167314112
7/1/2010,Wichita,Texas,Non-Hispanic,109748,131800,0.832685888
7/1/2016,Moore,Texas,Hispanic,12017,21810,0.550985786
7/1/2016,Moore,Texas,Non-Hispanic,9793,21810,0.449014214
7/1/2015,Ward,Texas,Hispanic,6087,11633,0.523252815
7/1/2015,Ward,Texas,Non-Hispanic,5546,11633,0.476747185
7/1/2011,Madison,Texas,Hispanic,2798,13749,0.203505710
7/1/2011,Madison,Texas,Non-Hispanic,10951,13749,0.796494290
7/1/2017,Andrews,Texas,Hispanic,9905,17631,0.561794566
7/1/2017,Andrews,Texas,Non-Hispanic,7726,17631,0.438205434
7/1/2016,Zapata,Texas,Hispanic,13626,14456,0.942584394
7/1/2016,Zapata,Texas,Non-Hispanic,830,14456,0.057415606
7/1/2011,Caldwell,Texas,Hispanic,18464,38472,0.479933458
7/1/2011,Caldwell,Texas,Non-Hispanic,20008,38472,0.520066542
7/1/2012,Scurry,Texas,Hispanic,6499,17124,0.379525812
7/1/2012,Scurry,Texas,Non-Hispanic,10625,17124,0.620474188
7/1/2013,Deaf Smith,Texas,Hispanic,13482,19195,0.702370409
7/1/2013,Deaf Smith,Texas,Non-Hispanic,5713,19195,0.297629591
7/1/2017,Potter,Texas,Hispanic,46159,120518,0.383005028
7/1/2017,Potter,Texas,Non-Hispanic,74359,120518,0.616994972
7/1/2016,Dallas,Texas,Hispanic,1035194,2592844,0.399250398
7/1/2016,Dallas,Texas,Non-Hispanic,1557650,2592844,0.600749602
7/1/2017,Knox,Texas,Hispanic,1280,3683,0.347542764
7/1/2017,Knox,Texas,Non-Hispanic,2403,3683,0.652457236
7/1/2013,Houston,Texas,Hispanic,2409,22809,0.105616204
7/1/2013,Houston,Texas,Non-Hispanic,20400,22809,0.894383796
7/1/2015,Fort Bend,Texas,Hispanic,171906,715067,0.240405445
7/1/2015,Fort Bend,Texas,Non-Hispanic,543161,715067,0.759594555
7/1/2013,Lubbock,Texas,Hispanic,96773,289545,0.334224387
7/1/2013,Lubbock,Texas,Non-Hispanic,192772,289545,0.665775613
7/1/2013,Nueces,Texas,Hispanic,219508,352996,0.621842740
7/1/2013,Nueces,Texas,Non-Hispanic,133488,352996,0.378157260
7/1/2016,Oldham,Texas,Hispanic,329,2074,0.158630665
7/1/2016,Oldham,Texas,Non-Hispanic,1745,2074,0.841369335
7/1/2015,Wichita,Texas,Hispanic,24282,131034,0.185310683
7/1/2015,Wichita,Texas,Non-Hispanic,106752,131034,0.814689317
7/1/2012,Throckmorton,Texas,Hispanic,178,1610,0.110559006
7/1/2012,Throckmorton,Texas,Non-Hispanic,1432,1610,0.889440994
7/1/2015,Fisher,Texas,Hispanic,1084,3893,0.278448497
7/1/2015,Fisher,Texas,Non-Hispanic,2809,3893,0.721551503
7/1/2018,Waller,Texas,Hispanic,16364,53126,0.308022437
7/1/2018,Waller,Texas,Non-Hispanic,36762,53126,0.691977563
7/1/2018,Jasper,Texas,Hispanic,2475,35872,0.068995317
7/1/2018,Jasper,Texas,Non-Hispanic,33397,35872,0.931004683
7/1/2011,Fort Bend,Texas,Hispanic,144869,606063,0.239032906
7/1/2011,Fort Bend,Texas,Non-Hispanic,461194,606063,0.760967094
7/1/2018,Kenedy,Texas,Hispanic,324,442,0.733031674
7/1/2018,Kenedy,Texas,Non-Hispanic,118,442,0.266968326
7/1/2013,Marion,Texas,Hispanic,379,10281,0.036864118
7/1/2013,Marion,Texas,Non-Hispanic,9902,10281,0.963135882
7/1/2014,Baylor,Texas,Hispanic,435,3567,0.121951220
7/1/2014,Baylor,Texas,Non-Hispanic,3132,3567,0.878048780
7/1/2016,Bandera,Texas,Hispanic,3956,21705,0.182262152
7/1/2016,Bandera,Texas,Non-Hispanic,17749,21705,0.817737848
7/1/2012,Bosque,Texas,Hispanic,3019,18130,0.166519581
7/1/2012,Bosque,Texas,Non-Hispanic,15111,18130,0.833480419
7/1/2010,Nacogdoches,Texas,Hispanic,11403,64686,0.176282349
7/1/2010,Nacogdoches,Texas,Non-Hispanic,53283,64686,0.823717651
7/1/2018,Roberts,Texas,Hispanic,101,903,0.111849391
7/1/2018,Roberts,Texas,Non-Hispanic,802,903,0.888150609
7/1/2010,Clay,Texas,Hispanic,476,10737,0.044332681
7/1/2010,Clay,Texas,Non-Hispanic,10261,10737,0.955667319
7/1/2017,Kerr,Texas,Hispanic,14010,51850,0.270202507
7/1/2017,Kerr,Texas,Non-Hispanic,37840,51850,0.729797493
7/1/2010,Bee,Texas,Hispanic,17963,31863,0.563757336
7/1/2010,Bee,Texas,Non-Hispanic,13900,31863,0.436242664
7/1/2014,Grimes,Texas,Hispanic,6260,27003,0.231826093
7/1/2014,Grimes,Texas,Non-Hispanic,20743,27003,0.768173907
7/1/2014,Bastrop,Texas,Hispanic,27208,77994,0.348847347
7/1/2014,Bastrop,Texas,Non-Hispanic,50786,77994,0.651152653
7/1/2014,Coryell,Texas,Hispanic,13444,76178,0.176481399
7/1/2014,Coryell,Texas,Non-Hispanic,62734,76178,0.823518601
7/1/2011,Hunt,Texas,Hispanic,12061,86701,0.139110276
7/1/2011,Hunt,Texas,Non-Hispanic,74640,86701,0.860889724
7/1/2017,Austin,Texas,Hispanic,8038,29757,0.270121316
7/1/2017,Austin,Texas,Non-Hispanic,21719,29757,0.729878684
7/1/2014,Henderson,Texas,Hispanic,9385,79302,0.118345061
7/1/2014,Henderson,Texas,Non-Hispanic,69917,79302,0.881654939
7/1/2015,Gillespie,Texas,Hispanic,5846,25954,0.225244664
7/1/2015,Gillespie,Texas,Non-Hispanic,20108,25954,0.774755336
7/1/2015,Willacy,Texas,Hispanic,19257,21902,0.879234773
7/1/2015,Willacy,Texas,Non-Hispanic,2645,21902,0.120765227
7/1/2015,Midland,Texas,Hispanic,70464,162359,0.434001195
7/1/2015,Midland,Texas,Non-Hispanic,91895,162359,0.565998805
7/1/2017,Shelby,Texas,Hispanic,4659,25311,0.184070167
7/1/2017,Shelby,Texas,Non-Hispanic,20652,25311,0.815929833
7/1/2011,Hansford,Texas,Hispanic,2460,5581,0.440781222
7/1/2011,Hansford,Texas,Non-Hispanic,3121,5581,0.559218778
7/1/2014,Garza,Texas,Hispanic,3246,6456,0.502788104
7/1/2014,Garza,Texas,Non-Hispanic,3210,6456,0.497211896
7/1/2011,Brown,Texas,Hispanic,7635,37998,0.200931628
7/1/2011,Brown,Texas,Non-Hispanic,30363,37998,0.799068372
7/1/2017,Anderson,Texas,Hispanic,10341,58212,0.177643785
7/1/2017,Anderson,Texas,Non-Hispanic,47871,58212,0.822356215
7/1/2016,Polk,Texas,Hispanic,7205,47678,0.151117916
7/1/2016,Polk,Texas,Non-Hispanic,40473,47678,0.848882084
7/1/2010,Johnson,Texas,Hispanic,27512,151248,0.181899926
7/1/2010,Johnson,Texas,Non-Hispanic,123736,151248,0.818100074
7/1/2013,Jackson,Texas,Hispanic,4546,14612,0.311114153
7/1/2013,Jackson,Texas,Non-Hispanic,10066,14612,0.688885847
7/1/2010,Medina,Texas,Hispanic,22988,46129,0.498341607
7/1/2010,Medina,Texas,Non-Hispanic,23141,46129,0.501658393
7/1/2018,Upton,Texas,Hispanic,1973,3671,0.537455734
7/1/2018,Upton,Texas,Non-Hispanic,1698,3671,0.462544266
7/1/2012,Menard,Texas,Hispanic,791,2204,0.358892922
7/1/2012,Menard,Texas,Non-Hispanic,1413,2204,0.641107078
7/1/2010,Shackelford,Texas,Hispanic,343,3387,0.101269560
7/1/2010,Shackelford,Texas,Non-Hispanic,3044,3387,0.898730440
7/1/2016,Marion,Texas,Hispanic,399,10124,0.039411300
7/1/2016,Marion,Texas,Non-Hispanic,9725,10124,0.960588700
7/1/2010,Menard,Texas,Hispanic,796,2230,0.356950673
7/1/2010,Menard,Texas,Non-Hispanic,1434,2230,0.643049327
7/1/2014,Jack,Texas,Hispanic,1425,8885,0.160382667
7/1/2014,Jack,Texas,Non-Hispanic,7460,8885,0.839617333
7/1/2015,Llano,Texas,Hispanic,1945,20083,0.096848080
7/1/2015,Llano,Texas,Non-Hispanic,18138,20083,0.903151920
7/1/2015,Jim Hogg,Texas,Hispanic,4913,5307,0.925758432
7/1/2015,Jim Hogg,Texas,Non-Hispanic,394,5307,0.074241568
7/1/2016,Howard,Texas,Hispanic,15505,36792,0.421423135
7/1/2016,Howard,Texas,Non-Hispanic,21287,36792,0.578576865
7/1/2018,Wilson,Texas,Hispanic,20089,50224,0.399988054
7/1/2018,Wilson,Texas,Non-Hispanic,30135,50224,0.600011946
7/1/2016,El Paso,Texas,Hispanic,690367,838014,0.823813206
7/1/2016,El Paso,Texas,Non-Hispanic,147647,838014,0.176186794
7/1/2018,Bailey,Texas,Hispanic,4504,7027,0.640956311
7/1/2018,Bailey,Texas,Non-Hispanic,2523,7027,0.359043689
7/1/2014,Trinity,Texas,Hispanic,1297,14300,0.090699301
7/1/2014,Trinity,Texas,Non-Hispanic,13003,14300,0.909300699
7/1/2012,Red River,Texas,Hispanic,889,12729,0.069840522
7/1/2012,Red River,Texas,Non-Hispanic,11840,12729,0.930159478
7/1/2016,Lubbock,Texas,Hispanic,105963,302129,0.350721050
7/1/2016,Lubbock,Texas,Non-Hispanic,196166,302129,0.649278950
7/1/2016,Camp,Texas,Hispanic,3197,12786,0.250039105
7/1/2016,Camp,Texas,Non-Hispanic,9589,12786,0.749960895
7/1/2015,Palo Pinto,Texas,Hispanic,5523,27966,0.197489809
7/1/2015,Palo Pinto,Texas,Non-Hispanic,22443,27966,0.802510191
7/1/2015,Morris,Texas,Hispanic,1144,12369,0.092489288
7/1/2015,Morris,Texas,Non-Hispanic,11225,12369,0.907510712
7/1/2010,Lampasas,Texas,Hispanic,3484,19766,0.176262269
7/1/2010,Lampasas,Texas,Non-Hispanic,16282,19766,0.823737731
7/1/2015,Floyd,Texas,Hispanic,3388,5851,0.579046317
7/1/2015,Floyd,Texas,Non-Hispanic,2463,5851,0.420953683
7/1/2017,Hood,Texas,Hispanic,7375,58154,0.126818448
7/1/2017,Hood,Texas,Non-Hispanic,50779,58154,0.873181552
7/1/2011,Castro,Texas,Hispanic,4938,8095,0.610006177
7/1/2011,Castro,Texas,Non-Hispanic,3157,8095,0.389993823
7/1/2013,Limestone,Texas,Hispanic,4791,23448,0.204324463
7/1/2013,Limestone,Texas,Non-Hispanic,18657,23448,0.795675537
7/1/2017,Runnels,Texas,Hispanic,3523,10333,0.340946482
7/1/2017,Runnels,Texas,Non-Hispanic,6810,10333,0.659053518
7/1/2013,Burleson,Texas,Hispanic,3373,17269,0.195321096
7/1/2013,Burleson,Texas,Non-Hispanic,13896,17269,0.804678904
7/1/2018,Colorado,Texas,Hispanic,6494,21217,0.306075317
7/1/2018,Colorado,Texas,Non-Hispanic,14723,21217,0.693924683
7/1/2016,Victoria,Texas,Hispanic,42950,92475,0.464449851
7/1/2016,Victoria,Texas,Non-Hispanic,49525,92475,0.535550149
7/1/2017,Dickens,Texas,Hispanic,665,2207,0.301314001
7/1/2017,Dickens,Texas,Non-Hispanic,1542,2207,0.698685999
7/1/2013,Bosque,Texas,Hispanic,3024,17869,0.169231630
7/1/2013,Bosque,Texas,Non-Hispanic,14845,17869,0.830768370
7/1/2010,Hamilton,Texas,Hispanic,864,8465,0.102067336
7/1/2010,Hamilton,Texas,Non-Hispanic,7601,8465,0.897932664
7/1/2018,Rockwall,Texas,Hispanic,18129,100657,0.180106699
7/1/2018,Rockwall,Texas,Non-Hispanic,82528,100657,0.819893301
7/1/2014,Ellis,Texas,Hispanic,39878,159259,0.250397152
7/1/2014,Ellis,Texas,Non-Hispanic,119381,159259,0.749602848
7/1/2010,Yoakum,Texas,Hispanic,4611,7851,0.587313718
7/1/2010,Yoakum,Texas,Non-Hispanic,3240,7851,0.412686282
7/1/2017,Karnes,Texas,Hispanic,8457,15516,0.545050271
7/1/2017,Karnes,Texas,Non-Hispanic,7059,15516,0.454949729
7/1/2014,Leon,Texas,Hispanic,2330,16737,0.139212523
7/1/2014,Leon,Texas,Non-Hispanic,14407,16737,0.860787477
7/1/2017,Randall,Texas,Hispanic,29217,134433,0.217335029
7/1/2017,Randall,Texas,Non-Hispanic,105216,134433,0.782664971
7/1/2012,Erath,Texas,Hispanic,7856,39414,0.199320039
7/1/2012,Erath,Texas,Non-Hispanic,31558,39414,0.800679961
7/1/2016,Kleberg,Texas,Hispanic,22872,31447,0.727318981
7/1/2016,Kleberg,Texas,Non-Hispanic,8575,31447,0.272681019
7/1/2010,Brown,Texas,Hispanic,7474,38078,0.196281317
7/1/2010,Brown,Texas,Non-Hispanic,30604,38078,0.803718683
7/1/2013,San Augustine,Texas,Hispanic,591,8662,0.068229046
7/1/2013,San Augustine,Texas,Non-Hispanic,8071,8662,0.931770954
7/1/2010,Hood,Texas,Hispanic,5282,51268,0.103027229
7/1/2010,Hood,Texas,Non-Hispanic,45986,51268,0.896972771
7/1/2015,Cameron,Texas,Hispanic,375194,420058,0.893195702
7/1/2015,Cameron,Texas,Non-Hispanic,44864,420058,0.106804298
7/1/2018,Matagorda,Texas,Hispanic,15685,36552,0.429114686
7/1/2018,Matagorda,Texas,Non-Hispanic,20867,36552,0.570885314
7/1/2018,Gonzales,Texas,Hispanic,10717,20826,0.514597138
7/1/2018,Gonzales,Texas,Non-Hispanic,10109,20826,0.485402862
7/1/2016,Fort Bend,Texas,Hispanic,180314,743303,0.242584787
7/1/2016,Fort Bend,Texas,Non-Hispanic,562989,743303,0.757415213
7/1/2014,McCulloch,Texas,Hispanic,2536,8157,0.310898615
7/1/2014,McCulloch,Texas,Non-Hispanic,5621,8157,0.689101385
7/1/2014,Delta,Texas,Hispanic,348,5140,0.067704280
7/1/2014,Delta,Texas,Non-Hispanic,4792,5140,0.932295720
7/1/2015,Jim Wells,Texas,Hispanic,33314,41526,0.802244377
7/1/2015,Jim Wells,Texas,Non-Hispanic,8212,41526,0.197755623
7/1/2018,Jeff Davis,Texas,Hispanic,739,2252,0.328152753
7/1/2018,Jeff Davis,Texas,Non-Hispanic,1513,2252,0.671847247
7/1/2010,Grimes,Texas,Hispanic,5654,26615,0.212436596
7/1/2010,Grimes,Texas,Non-Hispanic,20961,26615,0.787563404
7/1/2018,Bosque,Texas,Hispanic,3560,18691,0.190466000
7/1/2018,Bosque,Texas,Non-Hispanic,15131,18691,0.809534000
7/1/2010,Kleberg,Texas,Hispanic,22477,32034,0.701660735
7/1/2010,Kleberg,Texas,Non-Hispanic,9557,32034,0.298339265
7/1/2011,Dimmit,Texas,Hispanic,8694,10111,0.859855603
7/1/2011,Dimmit,Texas,Non-Hispanic,1417,10111,0.140144397
7/1/2016,Jim Wells,Texas,Hispanic,33089,41181,0.803501615
7/1/2016,Jim Wells,Texas,Non-Hispanic,8092,41181,0.196498385
7/1/2011,La Salle,Texas,Hispanic,6015,7001,0.859162977
7/1/2011,La Salle,Texas,Non-Hispanic,986,7001,0.140837023
7/1/2011,Somervell,Texas,Hispanic,1601,8427,0.189984573
7/1/2011,Somervell,Texas,Non-Hispanic,6826,8427,0.810015427
7/1/2016,Milam,Texas,Hispanic,6513,24691,0.263780325
7/1/2016,Milam,Texas,Non-Hispanic,18178,24691,0.736219675
7/1/2013,Maverick,Texas,Hispanic,54031,56593,0.954729383
7/1/2013,Maverick,Texas,Non-Hispanic,2562,56593,0.045270617
7/1/2017,Real,Texas,Hispanic,957,3427,0.279252991
7/1/2017,Real,Texas,Non-Hispanic,2470,3427,0.720747009
7/1/2018,Brazos,Texas,Hispanic,59015,226758,0.260255426
7/1/2018,Brazos,Texas,Non-Hispanic,167743,226758,0.739744574
7/1/2010,Val Verde,Texas,Hispanic,39267,48980,0.801694569
7/1/2010,Val Verde,Texas,Non-Hispanic,9713,48980,0.198305431
7/1/2015,Briscoe,Texas,Hispanic,413,1515,0.272607261
7/1/2015,Briscoe,Texas,Non-Hispanic,1102,1515,0.727392739
7/1/2011,Robertson,Texas,Hispanic,3119,16656,0.187259846
7/1/2011,Robertson,Texas,Non-Hispanic,13537,16656,0.812740154
7/1/2014,Camp,Texas,Hispanic,3002,12664,0.237049905
7/1/2014,Camp,Texas,Non-Hispanic,9662,12664,0.762950095
7/1/2011,Kendall,Texas,Hispanic,7173,34447,0.208232938
7/1/2011,Kendall,Texas,Non-Hispanic,27274,34447,0.791767062
7/1/2018,Lipscomb,Texas,Hispanic,1157,3355,0.344858420
7/1/2018,Lipscomb,Texas,Non-Hispanic,2198,3355,0.655141580
7/1/2017,Brown,Texas,Hispanic,8497,37870,0.224372855
7/1/2017,Brown,Texas,Non-Hispanic,29373,37870,0.775627145
7/1/2017,Lavaca,Texas,Hispanic,3781,20019,0.188870573
7/1/2017,Lavaca,Texas,Non-Hispanic,16238,20019,0.811129427
7/1/2016,Llano,Texas,Hispanic,2122,20606,0.102979715
7/1/2016,Llano,Texas,Non-Hispanic,18484,20606,0.897020285
7/1/2012,Hardeman,Texas,Hispanic,880,4098,0.214738897
7/1/2012,Hardeman,Texas,Non-Hispanic,3218,4098,0.785261103
7/1/2015,Rockwall,Texas,Hispanic,15136,90169,0.167862569
7/1/2015,Rockwall,Texas,Non-Hispanic,75033,90169,0.832137431
7/1/2014,Comal,Texas,Hispanic,32501,123195,0.263817525
7/1/2014,Comal,Texas,Non-Hispanic,90694,123195,0.736182475
7/1/2018,San Jacinto,Texas,Hispanic,3789,28719,0.131933563
7/1/2018,San Jacinto,Texas,Non-Hispanic,24930,28719,0.868066437
7/1/2012,Castro,Texas,Hispanic,5111,8263,0.618540482
7/1/2012,Castro,Texas,Non-Hispanic,3152,8263,0.381459518
7/1/2015,Hopkins,Texas,Hispanic,5893,35990,0.163739928
7/1/2015,Hopkins,Texas,Non-Hispanic,30097,35990,0.836260072
7/1/2010,Grayson,Texas,Hispanic,13781,121030,0.113864331
7/1/2010,Grayson,Texas,Non-Hispanic,107249,121030,0.886135669
7/1/2018,Real,Texas,Hispanic,966,3478,0.277745831
7/1/2018,Real,Texas,Non-Hispanic,2512,3478,0.722254169
7/1/2018,Hays,Texas,Hispanic,88216,222631,0.396243111
7/1/2018,Hays,Texas,Non-Hispanic,134415,222631,0.603756889
7/1/2014,Randall,Texas,Hispanic,24794,128736,0.192595700
7/1/2014,Randall,Texas,Non-Hispanic,103942,128736,0.807404300
7/1/2016,Blanco,Texas,Hispanic,2186,11323,0.193058377
7/1/2016,Blanco,Texas,Non-Hispanic,9137,11323,0.806941623
7/1/2012,Lamb,Texas,Hispanic,7381,13861,0.532501263
7/1/2012,Lamb,Texas,Non-Hispanic,6480,13861,0.467498737
7/1/2017,Coke,Texas,Hispanic,706,3303,0.213745080
7/1/2017,Coke,Texas,Non-Hispanic,2597,3303,0.786254920
7/1/2011,Rockwall,Texas,Hispanic,13170,81028,0.162536407
7/1/2011,Rockwall,Texas,Non-Hispanic,67858,81028,0.837463593
7/1/2010,Pecos,Texas,Hispanic,10440,15521,0.672637072
7/1/2010,Pecos,Texas,Non-Hispanic,5081,15521,0.327362928
7/1/2014,Goliad,Texas,Hispanic,2643,7505,0.352165223
7/1/2014,Goliad,Texas,Non-Hispanic,4862,7505,0.647834777
7/1/2011,Dallas,Texas,Hispanic,931679,2408170,0.386882571
7/1/2011,Dallas,Texas,Non-Hispanic,1476491,2408170,0.613117429
7/1/2015,Brooks,Texas,Hispanic,6524,7200,0.906111111
7/1/2015,Brooks,Texas,Non-Hispanic,676,7200,0.093888889
7/1/2013,Wood,Texas,Hispanic,3929,42351,0.092772308
7/1/2013,Wood,Texas,Non-Hispanic,38422,42351,0.907227692
7/1/2011,Comanche,Texas,Hispanic,3686,13865,0.265849261
7/1/2011,Comanche,Texas,Non-Hispanic,10179,13865,0.734150739
7/1/2016,Randall,Texas,Hispanic,27778,132491,0.209659524
7/1/2016,Randall,Texas,Non-Hispanic,104713,132491,0.790340476
7/1/2013,Grayson,Texas,Hispanic,14741,122371,0.120461547
7/1/2013,Grayson,Texas,Non-Hispanic,107630,122371,0.879538453
7/1/2012,Bexar,Texas,Hispanic,1058143,1789091,0.591441687
7/1/2012,Bexar,Texas,Non-Hispanic,730948,1789091,0.408558313
7/1/2016,Comanche,Texas,Hispanic,3736,13531,0.276106718
7/1/2016,Comanche,Texas,Non-Hispanic,9795,13531,0.723893282
7/1/2015,Jackson,Texas,Hispanic,4764,14810,0.321674544
7/1/2015,Jackson,Texas,Non-Hispanic,10046,14810,0.678325456
7/1/2011,Nueces,Texas,Hispanic,210746,343252,0.613968746
7/1/2011,Nueces,Texas,Non-Hispanic,132506,343252,0.386031254
7/1/2011,Houston,Texas,Hispanic,2361,23428,0.100776848
7/1/2011,Houston,Texas,Non-Hispanic,21067,23428,0.899223152
7/1/2016,Franklin,Texas,Hispanic,1537,10673,0.144008245
7/1/2016,Franklin,Texas,Non-Hispanic,9136,10673,0.855991755
7/1/2011,Willacy,Texas,Hispanic,19393,22171,0.874701186
7/1/2011,Willacy,Texas,Non-Hispanic,2778,22171,0.125298814
7/1/2010,Bandera,Texas,Hispanic,3435,20562,0.167055734
7/1/2010,Bandera,Texas,Non-Hispanic,17127,20562,0.832944266
7/1/2018,Polk,Texas,Hispanic,7754,50031,0.154983910
7/1/2018,Polk,Texas,Non-Hispanic,42277,50031,0.845016090
7/1/2015,Borden,Texas,Hispanic,118,655,0.180152672
7/1/2015,Borden,Texas,Non-Hispanic,537,655,0.819847328
7/1/2017,Hill,Texas,Hispanic,7448,35819,0.207934337
7/1/2017,Hill,Texas,Non-Hispanic,28371,35819,0.792065663
7/1/2013,Calhoun,Texas,Hispanic,10347,21735,0.476052450
7/1/2013,Calhoun,Texas,Non-Hispanic,11388,21735,0.523947550
7/1/2018,Hudspeth,Texas,Hispanic,3738,4795,0.779562044
7/1/2018,Hudspeth,Texas,Non-Hispanic,1057,4795,0.220437956
7/1/2014,Wilson,Texas,Hispanic,17872,46161,0.387166656
7/1/2014,Wilson,Texas,Non-Hispanic,28289,46161,0.612833344
7/1/2010,Hays,Texas,Hispanic,56090,158212,0.354524309
7/1/2010,Hays,Texas,Non-Hispanic,102122,158212,0.645475691
7/1/2012,Yoakum,Texas,Hispanic,4921,8058,0.610697444
7/1/2012,Yoakum,Texas,Non-Hispanic,3137,8058,0.389302556
7/1/2013,Crane,Texas,Hispanic,2874,4721,0.608769329
7/1/2013,Crane,Texas,Non-Hispanic,1847,4721,0.391230671
7/1/2015,Hardeman,Texas,Hispanic,892,3915,0.227841635
7/1/2015,Hardeman,Texas,Non-Hispanic,3023,3915,0.772158365
7/1/2015,Cottle,Texas,Hispanic,342,1439,0.237665045
7/1/2015,Cottle,Texas,Non-Hispanic,1097,1439,0.762334955
7/1/2011,San Augustine,Texas,Hispanic,536,8799,0.060916013
7/1/2011,San Augustine,Texas,Non-Hispanic,8263,8799,0.939083987
7/1/2011,Edwards,Texas,Hispanic,1019,1979,0.514906518
7/1/2011,Edwards,Texas,Non-Hispanic,960,1979,0.485093482
7/1/2011,Travis,Texas,Hispanic,357210,1061719,0.336444954
7/1/2011,Travis,Texas,Non-Hispanic,704509,1061719,0.663555046
7/1/2018,Lamar,Texas,Hispanic,4007,49728,0.080578346
7/1/2018,Lamar,Texas,Non-Hispanic,45721,49728,0.919421654
7/1/2018,Ector,Texas,Hispanic,99444,162124,0.613382349
7/1/2018,Ector,Texas,Non-Hispanic,62680,162124,0.386617651
7/1/2010,Bowie,Texas,Hispanic,6131,92636,0.066183773
7/1/2010,Bowie,Texas,Non-Hispanic,86505,92636,0.933816227
7/1/2013,Brazos,Texas,Hispanic,50100,204141,0.245418608
7/1/2013,Brazos,Texas,Non-Hispanic,154041,204141,0.754581392
7/1/2017,Wheeler,Texas,Hispanic,1359,5326,0.255163350
7/1/2017,Wheeler,Texas,Non-Hispanic,3967,5326,0.744836650
7/1/2014,Schleicher,Texas,Hispanic,1644,3165,0.519431280
7/1/2014,Schleicher,Texas,Non-Hispanic,1521,3165,0.480568720
7/1/2010,Fayette,Texas,Hispanic,4585,24561,0.186678067
7/1/2010,Fayette,Texas,Non-Hispanic,19976,24561,0.813321933
7/1/2018,Goliad,Texas,Hispanic,2759,7584,0.363792194
7/1/2018,Goliad,Texas,Non-Hispanic,4825,7584,0.636207806
7/1/2012,Dickens,Texas,Hispanic,663,2321,0.285652736
7/1/2012,Dickens,Texas,Non-Hispanic,1658,2321,0.714347264
7/1/2011,Hudspeth,Texas,Hispanic,2707,3412,0.793376319
7/1/2011,Hudspeth,Texas,Non-Hispanic,705,3412,0.206623681
7/1/2015,Lipscomb,Texas,Hispanic,1162,3563,0.326129666
7/1/2015,Lipscomb,Texas,Non-Hispanic,2401,3563,0.673870334
7/1/2011,Kimble,Texas,Hispanic,1106,4594,0.240748803
7/1/2011,Kimble,Texas,Non-Hispanic,3488,4594,0.759251197
7/1/2018,Newton,Texas,Hispanic,512,13746,0.037247199
